Mfr PartNumber,GBWP (kHz),Supply Current (uA),GBWP/uA,min_voltage,max_voltage
OPA330AIDCKRG4,350,21,16.6666666667,1.8,5.5
OPA330AIDRG4,350,21,16.6666666667,1.8,5.5
OPA2330AIDGKRG4,350,21,16.6666666667,1.8,5.5
OPA2330AIDRBRG4,350,21,16.6666666667,1.8,5.5
OPA2330AIDRG4,350,21,16.6666666667,1.8,5.5
OPA330AIDBVTG4,350,21,16.6666666667,1.8,5.5
OPA330AIDCKTG4,350,21,16.6666666667,1.8,5.5
OPA4330AIDR,350,21,16.6666666667,1.8,5.5
OPA4330AIPWR,350,21,16.6666666667,1.8,5.5
OPA4330AIRGYR,350,21,16.6666666667,1.8,5.5
OPA2330AIDGKTG4,350,21,16.6666666667,1.8,5.5
OPA2330AIDRBTG4,350,21,16.6666666667,1.8,5.5
OPA330AIDG4,350,21,16.6666666667,1.8,5.5
OPA2330AIDG4,350,21,16.6666666667,1.8,5.5
ISL28114FEZ-T7,5000,300,16.6666666667,1.8,5.5
ISL28114FHZ-T7,5000,300,16.6666666667,1.8,5.5
ISL28114FEZ-T7A,5000,300,16.6666666667,1.8,5.5
ISL28114FHZ-T7A,5000,300,16.6666666667,1.8,5.5
ISL28214FBZ-T13,5000,300,16.6666666667,1.8,5.5
ISL28214FBZ-T7,5000,300,16.6666666667,1.8,5.5
ISL28214FUZ-T7,5000,300,16.6666666667,1.8,5.5
ISL28214FBZ,5000,300,16.6666666667,1.8,5.5
ISL28414FBZ-T13,5000,300,16.6666666667,1.8,5.5
ISL28414FVZ-T13,5000,300,16.6666666667,1.8,5.5
ISL28414FBZ-T7,5000,300,16.6666666667,1.8,5.5
ISL28414FVZ-T7,5000,300,16.6666666667,1.8,5.5
ISL28414FBZ,5000,300,16.6666666667,1.8,5.5
ISL28414FVZ,5000,300,16.6666666667,1.8,5.5
AD8632ARMZ-REEL,5000,300,16.6666666667,1.8,6
MAX9616AXA+T,2800,170,16.4705882353,2.5,5.5
MAX9614AXT+T,2800,170,16.4705882353,2.5,5.5
LMH6601MG/NOPB,155000,9600,16.1458333333,2.4,5.5
LMH6601QMG/NOPB,155000,9600,16.1458333333,2.4,5.5
LMH6601MGX/NOPB,155000,9600,16.1458333333,2.4,5.5
LMH6601QMGX/NOPB,155000,9600,16.1458333333,2.4,5.5
LMH6601MGX/NOPB,155000,9600,16.1458333333,2.4,5.5
AD8646ARMZ-REEL,24000,1500,16,2.7,5.5
AD8648ARUZ,24000,1500,16,2.7,5.5
AD8646WARMZ-R7,24000,1500,16,2.7,5.5
AD8646ARZ,24000,1500,16,2.7,5.5
AD8647ARMZ,24000,1500,16,2.7,5.5
ALD1726GPAL,400,25,16,2,10
ALD1726GSAL,400,25,16,2,10
ALD1726PAL,400,25,16,2,10
AD8646ARZ-REEL,24000,1500,16,2.7,5.5
AD8646WARMZ-RL,24000,1500,16,2.7,5.5
AD8646WARZ-RL,24000,1500,16,2.7,5.5
AD8646ARZ-REEL7,24000,1500,16,2.7,5.5
AD8646WARZ-R7,24000,1500,16,2.7,5.5
AD8647ARMZ-REEL,24000,1500,16,2.7,5.5
AD8646ARMZ,24000,1500,16,2.7,5.5
AD8648ARUZ-REEL,24000,1500,16,2.7,5.5
AD8648ARZ-REEL,24000,1500,16,2.7,5.5
AD8648ARZ-REEL7,24000,1500,16,2.7,5.5
AD8648ARZ,24000,1500,16,2.7,5.5
ALD1726SAL,400,25,16,2,10
ALD1726EPAL,400,25,16,2,10
ALD1726ESAL,400,25,16,2,10
"TC75S55F(TE85L,F)",160,10,16,1.8,7
LPV358DDUR,237,15,15.8,2.7,5
LPV358DR,237,15,15.8,2.7,5
LPV358IDDUR,237,15,15.8,2.7,5
LPV358IDR,237,15,15.8,2.7,5
LPV358DGKR,237,15,15.8,2.7,5
LPV358IDGKR,237,15,15.8,2.7,5
LPV358D,237,15,15.8,2.7,5
LPV358DDURE4,237,15,15.8,2.7,5
LPV358DE4,237,15,15.8,2.7,5
LPV358DGKRG4,237,15,15.8,2.7,5
LPV358DRE4,237,15,15.8,2.7,5
LPV358ID,237,15,15.8,2.7,5
LPV358IDDURE4,237,15,15.8,2.7,5
LPV358IDE4,237,15,15.8,2.7,5
LPV358IDGKRG4,237,15,15.8,2.7,5
LPV358IDRE4,237,15,15.8,2.7,5
LPV358DDURG4,237,15,15.8,2.7,5
LPV358DG4,237,15,15.8,2.7,5
LPV358DRG4,237,15,15.8,2.7,5
LPV358IDDURG4,237,15,15.8,2.7,5
LPV358IDG4,237,15,15.8,2.7,5
LPV358IDRG4,237,15,15.8,2.7,5
OPA301AID,150000,9500,15.7894736842,2.7,5.5
OPA2300AIDGST,150000,9500,15.7894736842,2.7,5.5
OPA2301AIDGKT,150000,9500,15.7894736842,2.7,5.5
OPA301AIDBVT,150000,9500,15.7894736842,2.7,5.5
OPA300AID,150000,9500,15.7894736842,2.7,5.5
OPA2301AID,150000,9500,15.7894736842,2.7,5.5
OPA300AIDBVT,150000,9500,15.7894736842,2.7,5.5
OPA300AIDBVR,150000,9500,15.7894736842,2.7,5.5
OPA300AIDBVRG4,150000,9500,15.7894736842,2.7,5.5
OPA301AIDBVR,150000,9500,15.7894736842,2.7,5.5
OPA301AIDBVRG4,150000,9500,15.7894736842,2.7,5.5
OPA301AIDR,150000,9500,15.7894736842,2.7,5.5
OPA301AIDRG4,150000,9500,15.7894736842,2.7,5.5
OPA300AIDBVTG4,150000,9500,15.7894736842,2.7,5.5
OPA301AIDBVTG4,150000,9500,15.7894736842,2.7,5.5
OPA2300AIDGSR,150000,9500,15.7894736842,2.7,5.5
OPA2300AIDGSRG4,150000,9500,15.7894736842,2.7,5.5
OPA2301AIDGKR,150000,9500,15.7894736842,2.7,5.5
OPA2301AIDGKRG4,150000,9500,15.7894736842,2.7,5.5
OPA2301AIDR,150000,9500,15.7894736842,2.7,5.5
OPA2301AIDRG4,150000,9500,15.7894736842,2.7,5.5
OPA2300AIDGSTG4,150000,9500,15.7894736842,2.7,5.5
OPA2301AIDGKTG4,150000,9500,15.7894736842,2.7,5.5
OPA300AIDG4,150000,9500,15.7894736842,2.7,5.5
OPA301AIDG4,150000,9500,15.7894736842,2.7,5.5
OPA2301AIDG4,150000,9500,15.7894736842,2.7,5.5
LMV981MU3TBG,1500,95,15.7894736842,1.8,5
LMV982MUTAG,1500,95,15.7894736842,1.8,5
OPA300AIDR,150000,9500,15.7894736842,2.7,5.5
OPA300AIDRG4,150000,9500,15.7894736842,2.7,5.5
MCP6231RT-E/OT,300,20,15,1.8,6
MCP6231UT-E/OT,300,20,15,1.8,6
MCP6231T-E/OT,300,20,15,1.8,6
MCP6231UT-E/LT,300,20,15,1.8,6
MCP6232T-E/MNY,300,20,15,1.8,6
MCP6231-E/SN,300,20,15,1.8,6
MCP6232-E/MS,300,20,15,1.8,6
MCP6232-E/SN,300,20,15,1.8,6
OPA369AIDCKR,12,0.8,15,1.8,5.5
BU7275HFV-TR,600,40,15,1.8,5.5
BU7275SHFV-TR,600,40,15,1.8,5.5
OPA369AIDCKT,12,0.8,15,1.8,5.5
MCP6231-E/P,300,20,15,1.8,6
MCP6234-E/P,300,20,15,1.8,6
MCP6234-E/ST,300,20,15,1.8,6
MCP6234-E/SL,300,20,15,1.8,6
MCP6231-E/MC,300,20,15,1.8,6
MCP6231T-E/SN,300,20,15,1.8,6
MCP6231T-E/MS,300,20,15,1.8,6
MCP6231T-E/MC,300,20,15,1.8,6
MCP6232T-E/SN,300,20,15,1.8,6
MCP6232T-E/MS,300,20,15,1.8,6
MCP6231-E/MS,300,20,15,1.8,6
MCP6232-E/P,300,20,15,1.8,6
MCP6234T-E/SL,300,20,15,1.8,6
MCP6234T-E/ST,300,20,15,1.8,6
MAX9643TATA+T,15000,1000,15,2.7,36
TC1034ECTTR,90,6,15,1.8,5.5
TC1035ECHTR,90,6,15,1.8,5.5
LMV791MK/NOPB,17000,1150,14.7826086957,1.8,5.5
LMV796MF/NOPB,17000,1150,14.7826086957,1.8,5.5
LMV796QMF/NOPB,17000,1150,14.7826086957,1.8,5.5
LMP7711MK/NOPB,17000,1150,14.7826086957,1.8,5.5
LMP7711MKE/NOPB,17000,1150,14.7826086957,1.8,5.5
LMV796MFX/NOPB,17000,1150,14.7826086957,1.8,5.5
LMV791MKX/NOPB,17000,1150,14.7826086957,1.8,5.5
LMV796QMFX/NOPB,17000,1150,14.7826086957,1.8,5.5
LMP7715MF/NOPB,17000,1150,14.7826086957,1.8,5.5
LMP7711MKX/NOPB,17000,1150,14.7826086957,1.8,5.5
LMP7715MFX/NOPB,17000,1150,14.7826086957,1.8,5.5
LMP7715MFE/NOPB,17000,1150,14.7826086957,1.8,5.5
OPA1662AID,22000,1500,14.6666666667,3,36
TSV631ILT,880,60,14.6666666667,1.5,5.5
TSV631ICT,880,60,14.6666666667,1.5,5.5
TSV630ICT,880,60,14.6666666667,1.5,5.5
TSV631AILT,880,60,14.6666666667,1.5,5.5
TSV630AILT,880,60,14.6666666667,1.5,5.5
TSV632IDT,880,60,14.6666666667,1.5,5.5
TSV632ILT,880,60,14.6666666667,1.5,5.5
TSV630AICT,880,60,14.6666666667,1.5,5.5
TSV631AICT,880,60,14.6666666667,1.5,5.5
TSV632AIDT,880,60,14.6666666667,1.5,5.5
TSV632AIST,880,60,14.6666666667,1.5,5.5
TSV634IPT,880,60,14.6666666667,1.5,5.5
TSV630IQ2T,880,60,14.6666666667,1.5,5.5
TSV632AILT,880,60,14.6666666667,1.5,5.5
TSV634IQ4T,880,60,14.6666666667,1.5,5.5
TSV632IQ2T,880,60,14.6666666667,1.5,5.5
TSV634AIPT,880,60,14.6666666667,1.5,5.5
TSV630ILT,880,60,14.6666666667,1.5,5.5
TSV632IST,880,60,14.6666666667,1.5,5.5
TSV633IST,880,60,14.6666666667,1.5,5.5
TSV633AIST,880,60,14.6666666667,1.5,5.5
TSV635IPT,880,60,14.6666666667,1.5,5.5
TSV635AIPT,880,60,14.6666666667,1.5,5.5
OPA1662AIDR,22000,1500,14.6666666667,3,36
OPA1662AIDGKR,22000,1500,14.6666666667,3,36
OPA1662AIDGK,22000,1500,14.6666666667,3,36
LTC6912CGN-1#PBF,33000,2250,14.6666666667,2.7,10.5
LTC6912CGN-1#TRPBF,33000,2250,14.6666666667,2.7,10.5
LTC6912CDE-1#PBF,33000,2250,14.6666666667,2.7,10.5
LTC6912CDE-1#TRPBF,33000,2250,14.6666666667,2.7,10.5
LTC6912IGN-1#PBF,33000,2250,14.6666666667,2.7,10.5
LTC6912IGN-1#TRPBF,33000,2250,14.6666666667,2.7,10.5
LTC6912IDE-1#PBF,33000,2250,14.6666666667,2.7,10.5
TSV632ID,880,60,14.6666666667,1.5,5.5
TSV632AID,880,60,14.6666666667,1.5,5.5
LTC6912IDE-1#TRPBF,33000,2250,14.6666666667,2.7,10.5
LTC6912HGN-1#TRPBF,33000,2250,14.6666666667,2.7,10.5
LTC6912HGN-1#PBF,33000,2250,14.6666666667,2.7,10.5
TSV621ILT,420,29,14.4827586207,1.5,5.5
TSV621ICT,420,29,14.4827586207,1.5,5.5
TSV622ILT,420,29,14.4827586207,1.5,5.5
TSV621AICT,420,29,14.4827586207,1.5,5.5
TSV623IST,420,29,14.4827586207,1.5,5.5
TSV621AILT,420,29,14.4827586207,1.5,5.5
TSV622AIDT,420,29,14.4827586207,1.5,5.5
TSV622AIST,420,29,14.4827586207,1.5,5.5
TSV624IPT,420,29,14.4827586207,1.5,5.5
TSV624AIPT,420,29,14.4827586207,1.5,5.5
TSV620ILT,420,29,14.4827586207,1.5,5.5
TSV620ICT,420,29,14.4827586207,1.5,5.5
TSV620AICT,420,29,14.4827586207,1.5,5.5
TSV620AILT,420,29,14.4827586207,1.5,5.5
TSV625IPT,420,29,14.4827586207,1.5,5.5
TSV625AIPT,420,29,14.4827586207,1.5,5.5
TSV622IDT,420,29,14.4827586207,1.5,5.5
TSV622IST,420,29,14.4827586207,1.5,5.5
TSV623AIST,420,29,14.4827586207,1.5,5.5
TSV622ID,420,29,14.4827586207,1.5,5.5
TSV622AID,420,29,14.4827586207,1.5,5.5
OPA4322AIPW,20000,1400,14.2857142857,1.8,5.5
OPA4322AIPWR,20000,1400,14.2857142857,1.8,5.5
OPA4322SAIPWR,20000,1400,14.2857142857,1.8,5.5
AD8615AUJZ-REEL7,24000,1700,14.1176470588,2.7,5.5
AD8616ARMZ-REEL,24000,1700,14.1176470588,2.7,5.5
AD8616ARZ,24000,1700,14.1176470588,2.7,5.5
AD8618ARUZ,24000,1700,14.1176470588,2.7,5.5
AD8616ARMZ,24000,1700,14.1176470588,2.7,5.5
AD8615AUJZ-REEL,24000,1700,14.1176470588,2.7,5.5
AD8616ARZ-REEL,24000,1700,14.1176470588,2.7,5.5
AD8616ARZ-REEL7,24000,1700,14.1176470588,2.7,5.5
AD8615AUJZ-R2,24000,1700,14.1176470588,2.7,5.5
AD8618ARUZ-REEL,24000,1700,14.1176470588,2.7,5.5
AD8618ARZ-REEL,24000,1700,14.1176470588,2.7,5.5
AD8618ARZ-REEL7,24000,1700,14.1176470588,2.7,5.5
AD8616AR,24000,1700,14.1176470588,2.7,5.5
AD8618ARZ,24000,1700,14.1176470588,2.7,5.5
AD8616ARMZ-R2,24000,1700,14.1176470588,2.7,5.5
MCP6L1T-E/SN,2800,200,14,2.7,6
MCP6L2T-E/SN,2800,200,14,2.7,6
MCP6L2T-E/MS,2800,200,14,2.7,6
MCP6L1RT-E/OT,2800,200,14,2.7,6
MCP6L4T-E/SL,2800,200,14,2.7,6
MCP6L4T-E/ST,2800,200,14,2.7,6
BU7245SHFV-TR,70,5,14,1.8,5.5
BU7245HFV-TR,70,5,14,1.8,5.5
LMV321AP5X,1400,100,14,2.7,5.5
LMV358AM8X,1400,100,14,2.7,5.5
LMV358AMU8X,1400,100,14,2.7,5.5
MCP6L1T-E/MS,2800,200,14,2.7,6
MCP6L1T-E/OT,2800,200,14,2.7,6
XC221A1100MR,210,15,14,1.2,10
LMV321AS5X,1400,100,14,2.7,5.5
LMV324AM14X,1400,100,14,2.7,5.5
LMV324AMTC14X,1400,100,14,2.7,5.5
OPA2320AIDGKR,20000,1450,13.7931034483,1.8,5.5
OPA2320AIDGKT,20000,1450,13.7931034483,1.8,5.5
OPA2320AIDRGT,20000,1450,13.7931034483,1.8,5.5
OPA2320AIDR,20000,1450,13.7931034483,1.8,5.5
OPA2320AIDRGR,20000,1450,13.7931034483,1.8,5.5
OPA2320AID,20000,1450,13.7931034483,1.8,5.5
TLV2621IDR,11000,800,13.75,2.7,5.5
TLV2622IDGKR,11000,800,13.75,2.7,5.5
TLV2623IDR,11000,800,13.75,2.7,5.5
TLV2623IDGSR,11000,800,13.75,2.7,5.5
TLV2624IDR,11000,800,13.75,2.7,5.5
TLV2624IPWR,11000,800,13.75,2.7,5.5
TLV2625IDR,11000,800,13.75,2.7,5.5
TLV2624IPW,11000,800,13.75,2.7,5.5
TLV2620IDR,11000,800,13.75,2.7,5.5
TLV2621IDBVT,11000,800,13.75,2.7,5.5
TLV2620IDBVT,11000,800,13.75,2.7,5.5
TLV2622IDR,11000,800,13.75,2.7,5.5
TLV2621IDBVR,11000,800,13.75,2.7,5.5
TLV2621IDBVRG4,11000,800,13.75,2.7,5.5
TLV2621IDRG4,11000,800,13.75,2.7,5.5
TLV2620IDBVR,11000,800,13.75,2.7,5.5
TLV2620IDBVRG4,11000,800,13.75,2.7,5.5
TLV2620IDRG4,11000,800,13.75,2.7,5.5
TLV2620IDBVTG4,11000,800,13.75,2.7,5.5
TLV2622IDGKRG4,11000,800,13.75,2.7,5.5
TLV2622IDRG4,11000,800,13.75,2.7,5.5
TLV2623IDGSRG4,11000,800,13.75,2.7,5.5
TLV2623IDRG4,11000,800,13.75,2.7,5.5
TLV2621IDBVTG4,11000,800,13.75,2.7,5.5
TLV2624IDRG4,11000,800,13.75,2.7,5.5
TLV2624IPWRG4,11000,800,13.75,2.7,5.5
TLV2625IDRG4,11000,800,13.75,2.7,5.5
TLV2622ID,11000,800,13.75,2.7,5.5
TLV2622IDG4,11000,800,13.75,2.7,5.5
TLV2623IDGS,11000,800,13.75,2.7,5.5
TLV2623IDGSG4,11000,800,13.75,2.7,5.5
TLV2622IDGK,11000,800,13.75,2.7,5.5
TLV2622IDGKG4,11000,800,13.75,2.7,5.5
TLV2624IPWG4,11000,800,13.75,2.7,5.5
TLV2624ID,11000,800,13.75,2.7,5.5
TLV2624IDG4,11000,800,13.75,2.7,5.5
TLV2625IPWR,11000,800,13.75,2.7,5.5
TLV2621ID,11000,800,13.75,2.7,5.5
TLV2621IDG4,11000,800,13.75,2.7,5.5
TLV2625IPWRG4,11000,800,13.75,2.7,5.5
LTC6085CGN#TRPBF,1500,110,13.6363636364,2.5,5.5
LTC6078CMS8#PBF,750,55,13.6363636364,2.7,5.5
LTC6078CDD#PBF,750,55,13.6363636364,2.7,5.5
LTC6078IMS8#PBF,750,55,13.6363636364,2.7,5.5
LTC6078IDD#PBF,750,55,13.6363636364,2.7,5.5
LTC6078ACMS8#PBF,750,55,13.6363636364,2.7,5.5
LTC6079CGN#PBF,750,55,13.6363636364,2.7,5.5
LTC6079CDHC#PBF,750,55,13.6363636364,2.7,5.5
LTC6078AIMS8#PBF,750,55,13.6363636364,2.7,5.5
LTC6079IDHC#PBF,750,55,13.6363636364,2.7,5.5
LTC6079IGN#PBF,750,55,13.6363636364,2.7,5.5
LTC6084CMS8#PBF,1500,110,13.6363636364,2.5,5.5
LTC6084HMS8#PBF,1500,110,13.6363636364,2.5,5.5
LTC6084CDD#PBF,1500,110,13.6363636364,2.5,5.5
LTC6084CDD#TRPBF,1500,110,13.6363636364,2.5,5.5
LTC6084CMS8#TRPBF,1500,110,13.6363636364,2.5,5.5
LTC6084HDD#TRPBF,1500,110,13.6363636364,2.5,5.5
LTC6084HMS8#TRPBF,1500,110,13.6363636364,2.5,5.5
LTC6085CDHC#PBF,1500,110,13.6363636364,2.5,5.5
LTC6085CDHC#TRPBF,1500,110,13.6363636364,2.5,5.5
LTC6078CDD,750,55,13.6363636364,2.7,5.5
LTC6078CMS8,750,55,13.6363636364,2.7,5.5
LTC6078CDD#TR,750,55,13.6363636364,2.7,5.5
LTC6078CDD#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6078CMS8#TR,750,55,13.6363636364,2.7,5.5
LTC6078CMS8#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6078HMS8,750,55,13.6363636364,2.7,5.5
LTC6078IDD,750,55,13.6363636364,2.7,5.5
LTC6078IMS8,750,55,13.6363636364,2.7,5.5
LTC6085HDHC#PBF,1500,110,13.6363636364,2.5,5.5
LTC6078HMS8#TR,750,55,13.6363636364,2.7,5.5
LTC6078HMS8#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6078IDD#TR,750,55,13.6363636364,2.7,5.5
LTC6078IDD#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6078IMS8#TR,750,55,13.6363636364,2.7,5.5
LTC6078IMS8#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6085HDHC#TRPBF,1500,110,13.6363636364,2.5,5.5
LTC6078ACMS8,750,55,13.6363636364,2.7,5.5
LTC6078ACMS8#TR,750,55,13.6363636364,2.7,5.5
LTC6079CDHC,750,55,13.6363636364,2.7,5.5
LTC6079CGN,750,55,13.6363636364,2.7,5.5
LTC6079CDHC#TR,750,55,13.6363636364,2.7,5.5
LTC6079CDHC#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6079CGN#TR,750,55,13.6363636364,2.7,5.5
LTC6079CGN#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6078AHMS8,750,55,13.6363636364,2.7,5.5
LTC6078AIMS8,750,55,13.6363636364,2.7,5.5
LTC6078AHMS8#TR,750,55,13.6363636364,2.7,5.5
LTC6078AIMS8#TR,750,55,13.6363636364,2.7,5.5
LTC6078AIMS8#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6079HGN#PBF,750,55,13.6363636364,2.7,5.5
LTC6079HGN,750,55,13.6363636364,2.7,5.5
LTC6079IDHC,750,55,13.6363636364,2.7,5.5
LTC6079IGN,750,55,13.6363636364,2.7,5.5
LTC6079HGN#TR,750,55,13.6363636364,2.7,5.5
LTC6079HGN#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6079IDHC#TR,750,55,13.6363636364,2.7,5.5
LTC6079IDHC#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6079IGN#TR,750,55,13.6363636364,2.7,5.5
LTC6079IGN#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6078ACMS8#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6078AHMS8#TRPBF,750,55,13.6363636364,2.7,5.5
LTC6078HMS8#PBF,750,55,13.6363636364,2.7,5.5
LTC6078AHMS8#PBF,750,55,13.6363636364,2.7,5.5
LTC6084HDD#PBF,1500,110,13.6363636364,2.5,5.5
LTC6085CGN#PBF,1500,110,13.6363636364,2.5,5.5
MCP6L71T-E/OT,2000,150,13.3333333333,2,6
MCP6L71RT-E/OT,2000,150,13.3333333333,2,6
MCP6L71T-E/MS,2000,150,13.3333333333,2,6
MCP6L72T-E/SN,2000,150,13.3333333333,2,6
MCP6L72T-E/MS,2000,150,13.3333333333,2,6
MCP6L74T-E/ST,2000,150,13.3333333333,2,6
NJU7094V-TE1,200,15,13.3333333333,1,5.5
AD8519AKSZ-REEL7,8000,600,13.3333333333,2.7,12
AD8519ARTZ-REEL7,8000,600,13.3333333333,2.7,12
LTC6088CGN#TRPBF,14000,1050,13.3333333333,2.7,5.5
LTC6088CGN#PBF,14000,1050,13.3333333333,2.7,5.5
AD8529ARZ,8000,600,13.3333333333,2.7,12
LTC6088HDHC#PBF,14000,1050,13.3333333333,2.7,5.5
OPA2322AIDR,20000,1500,13.3333333333,1.8,5.5
OPA320AIDBVR,20000,1500,13.3333333333,1.8,5.5
NJU7091AF-TE1,200,15,13.3333333333,1,5.5
NJU7011F-TE1,200,15,13.3333333333,1,5.5
MCP6L71T-E/SN,2000,150,13.3333333333,2,6
NJU7094R-TE1,200,15,13.3333333333,1,5.5
NJU7094RB1-TE1,200,15,13.3333333333,1,5.5
OPA2322AIDGKT,20000,1500,13.3333333333,1.8,5.5
OPA2322AIDRGT,20000,1500,13.3333333333,1.8,5.5
OPA320AIDBVT,20000,1500,13.3333333333,1.8,5.5
NJU7014D,200,15,13.3333333333,1,5.5
LTC6087CDD#PBF,14000,1050,13.3333333333,2.7,5.5
LTC6087HDD#PBF,14000,1050,13.3333333333,2.7,5.5
LTC6087CMS8#PBF,14000,1050,13.3333333333,2.7,5.5
LTC6087HMS8#PBF,14000,1050,13.3333333333,2.7,5.5
MCP6L74T-E/SL,2000,150,13.3333333333,2,6
OPA2322AIDRGR,20000,1500,13.3333333333,1.8,5.5
OPA2322AIDGKR,20000,1500,13.3333333333,1.8,5.5
OPA2322AID,20000,1500,13.3333333333,1.8,5.5
NJU7011F-TE1#,200,15,13.3333333333,1,5.5
NJU7007F3-TE1#,200,15,13.3333333333,1,5.5
NJU7014D#,200,15,13.3333333333,1,5.5
NJU7014M,200,15,13.3333333333,1,5.5
NJU7091AF-TE1#,200,15,13.3333333333,1,5.5
NJU7094D,200,15,13.3333333333,1,5.5
AD8519ARTZ-REEL,8000,600,13.3333333333,2.7,12
LTC6087CDD#TRPBF,14000,1050,13.3333333333,2.7,5.5
LTC6087CMS8#TRPBF,14000,1050,13.3333333333,2.7,5.5
AD8529ARMZ-REEL,8000,600,13.3333333333,2.7,12
LTC6087HDD#TRPBF,14000,1050,13.3333333333,2.7,5.5
LTC6087HMS8#TRPBF,14000,1050,13.3333333333,2.7,5.5
NJU7094D#,200,15,13.3333333333,1,5.5
NJU7094M,200,15,13.3333333333,1,5.5
AD8529ARZ-REEL,8000,600,13.3333333333,2.7,12
LTC6088CDHC#PBF,14000,1050,13.3333333333,2.7,5.5
LTC6088CDHC#TRPBF,14000,1050,13.3333333333,2.7,5.5
NJU7094R-TE1#,200,15,13.3333333333,1,5.5
NJU7094V-TE1#,200,15,13.3333333333,1,5.5
LTC6088HGN#PBF,14000,1050,13.3333333333,2.7,5.5
LTC6088HDHC#TRPBF,14000,1050,13.3333333333,2.7,5.5
LTC6088HGN#TRPBF,14000,1050,13.3333333333,2.7,5.5
LTC6912CGN-2#PBF,30000,2250,13.3333333333,2.7,10.5
LTC6912CGN-2#TRPBF,30000,2250,13.3333333333,2.7,10.5
LTC6912CDE-2#PBF,30000,2250,13.3333333333,2.7,10.5
LTC6912CDE-2#TRPBF,30000,2250,13.3333333333,2.7,10.5
LTC6912IGN-2#PBF,30000,2250,13.3333333333,2.7,10.5
LTC6912IGN-2#TRPBF,30000,2250,13.3333333333,2.7,10.5
LTC6912HGN-2#PBF,30000,2250,13.3333333333,2.7,10.5
LTC6912HGN-2#TRPBF,30000,2250,13.3333333333,2.7,10.5
LTC6912IDE-2#PBF,30000,2250,13.3333333333,2.7,10.5
LTC6912IDE-2#TRPBF,30000,2250,13.3333333333,2.7,10.5
AD8519ART-REEL,8000,600,13.3333333333,2.7,12
AD8529ARM-REEL,8000,600,13.3333333333,2.7,12
NJU7007F2-TE1,200,15,13.3333333333,1,5.5
AD8519ART-REEL7,8000,600,13.3333333333,2.7,12
NJU7007F3-TE1,200,15,13.3333333333,1,5.5
AD8519ARZ-REEL,8000,600,13.3333333333,2.7,12
AD8519ARZ-REEL7,8000,600,13.3333333333,2.7,12
AD8519ARZ,8000,600,13.3333333333,2.7,12
LMV831MGE/NOPB,3300,250,13.2,2.7,5.5
LMV831MG/NOPB,3300,250,13.2,2.7,5.5
LMV831MGX/NOPB,3300,250,13.2,2.7,5.5
LMV831MG/NOPB,3300,250,13.2,2.7,5.5
ADA4096-2ARMZ,786,60,13.1,3,30
ADA4096-2ACPZ-R7,786,60,13.1,3,30
ADA4096-2ACPZ-RL,786,60,13.1,3,30
ADA4096-2ARMZ-RL,786,60,13.1,3,30
ADA4096-2ARMZ-R7,786,60,13.1,3,30
ADA4096-2WARMZ-RL,786,60,13.1,3,30
ADA4096-2WARMZ-R7,786,60,13.1,3,30
LMV792MM/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7716MM/NOPB,17000,1300,13.0769230769,1.8,5.5
SM73307MME/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7716QMME/NOPB,17000,1300,13.0769230769,1.8,5.5
LMV797MM/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7712MM/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7721MA/NOPB,17000,1300,13.0769230769,1.8,5.5
LMV797MMX/NOPB,17000,1300,13.0769230769,1.8,5.5
LMV792MMX/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7712MMX/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7712MME/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7716MMX/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7716MME/NOPB,17000,1300,13.0769230769,1.8,5.5
SM73307MM/NOPB,17000,1300,13.0769230769,1.8,5.5
SM73307MMX/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7716QMMX/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7716QMM/NOPB,17000,1300,13.0769230769,1.8,5.5
LMP7721MAX/NOPB,17000,1300,13.0769230769,1.8,5.5
LPV521MG/NOPB,6.2,0.475,13.0526315789,1.6,5.5
LPV521MGX/NOPB,6.2,0.475,13.0526315789,1.6,5.5
LPV521MGE/NOPB,6.2,0.475,13.0526315789,1.6,5.5
MCP6V31UT-E/LT,300,23,13.0434782609,1.8,5.5
MCP6V31T-E/OT,300,23,13.0434782609,1.8,5.5
MCP6V31UT-E/OT,300,23,13.0434782609,1.8,5.5
